name,brand,year,cost,discount,color,memory_size_Gb,dual_sim,discounted_goods
Caterpillar Cat B15Q,Caterpillar,,15850,0,Black,,0.0,0.0
Caterpillar Cat B25,Caterpillar,,3150,0,Black,,0.0,0.0
Caterpillar Cat B100,Caterpillar,,6290,0,Black,,0.0,0.0
BenQ T47 Chic,BenQ,,6750,0,Gray,,0.0,0.0
BenQ F5,BenQ,,8150,1840,Black,,0.0,0.0
Asus Zenfone 5,Asus,,9490,0,White,16,0.0,0.0
Asus PadFone S White,Asus,,0,0,White ,,0.0,0.0
Asus Zenfone 4 A450CG White,Asus,,0,0,White ,,0.0,0.0
Asus Zenfone 5,Asus,,12790,0,White,16,0.0,0.0
Asus ZenFone Cok White,Asus,,6950,0,White ,,0.0,0.0
Asus ZenFone 2 ZE550ML Ram 2Gb White,Asus,,12590,0,White ,16,0.0,0.0
Asus Zenfone 2 Laser ZE550KL,Asus,,12450,0,White,16,0.0,0.0
Asus Zenfone 2 Laser ZE500KL,Asus,,11190,0,White,16,0.0,0.0
Asus ZenFone Selfie ZD551KL,Asus,,9990,0,White,16,0.0,0.0
Asus ZenFone Gook White,Asus,,5190,0,White ,,0.0,0.0
Asus ZenFone Max ZC550KL,Asus,,9390,0,White,16,0.0,0.0
Asus Zenfone 2 Laser ZE500KL 8Gb White,Asus,,8450,0,White ,,0.0,0.0
Asus ZenFone 3 Max ZC520TL,Asus,,11590,0,White,16,0.0,0.0
Asus ZenFone Go ZB452KG White,Asus,,4250,0,White ,,0.0,0.0
Asus ZenFone Zoom ZX551ML,Asus,,10990,0,White,64,0.0,0.0
Asus ZenFone 2 Laser ZE500KG 8Gb White,Asus,,10990,0,White ,,0.0,0.0
Asus ZenFone Max ZC550KL,Asus,,14990,0,White,32,0.0,0.0
Asus Zenfone 2 Laser ZE500KL,Asus,,10190,0,White,32,0.0,0.0
Asus ZenFone Go TV G550KL White,Asus,,7590,0,White ,,0.0,0.0
Asus ZenFone Go ZB500KL,Asus,,7450,0,White,16,0.0,0.0
Asus ZenFone Go ZB450KL 8Gb White,Asus,,5150,0,White ,,0.0,0.0
Asus Zenfone 3 ZE552KL,Asus,,16990,0,White,64,0.0,0.0
Asus ZenFone 3 ZE520KL,Asus,,18550,0,White,32,0.0,0.0
Asus ZenFone Go ZB500KG 8Gb White,Asus,,5350,0,White ,,0.0,0.0
Asus ZenFone 2 Laser ZE550KL,Asus,,11150,0,White,32,0.0,0.0
Asus ZenFone Go ZB690KG 8Gb White,Asus,,7450,0,White ,,0.0,0.0
Asus ZenFone 2 ZE551ML Ram 2Gb White,Asus,,11450,0,White ,32,0.0,0.0
Asus ZenFone 4 ZE554KL 4 Gb White,Asus,,13550,4440,White ,,0.0,0.0
Asus ZenFone 4 Pro ZS551KL,Asus,,0,0,White,64,0.0,0.0
Asus ZenFone 4 Pro ZS551KL,Asus,,0,0,White,128,0.0,0.0
Asus ZenFone 4 Pro ZS551KL,Asus,,49990,0,White,128,0.0,0.0
Asus ZenFone 4 Pro ZS551KL,Asus,,47990,0,White,64,0.0,0.0
Asus ZenFone 5 Lite ZC600KL 4,Asus,,15990,0,White,64,0.0,0.0
Asus ZenFone 4 ZE554KL 6Gb White,Asus,,17150,2840,White ,,0.0,0.0
Asus ZenFone 5 ZE620KL 4,Asus,,19990,2000,White,64,0.0,0.0
Asus ZenFone 5 ZE620KL 4Gb,Asus,,16350,4640,White,64,0.0,0.0
Asus Zenfone 6,Asus,,9840,0,White,16,0.0,0.0
Asus Zenfone 5 8Gb,Asus,,0,0,Black Gold,,0.0,0.0
Asus Zenfone 5,Asus,,10790,0,Black,16,0.0,0.0
Asus Zenfone 6,Asus,,0,0,Black,16,0.0,0.0
Asus Zenfone 4 A400CG,Asus,,4490,0,Black,,0.0,0.0
Asus Zenfone 5.5,Asus,,0,0,Black,,0.0,0.0
Asus Zenfone 4 A450CG,Asus,,5690,0,Black,,0.0,0.0
Asus Zenfone 5,Asus,,12990,0,Black,16,0.0,0.0
Asus ZenFone 2 ZE551ML Ram 4Gb,Asus,,16890,3100,Black,32,0.0,0.0
Asus Zenfone 5 8Gb,Asus,,10490,0,Black,,0.0,0.0
Asus ZenFone 2 Laser ZE550KL,Asus,,12690,0,Black,32,0.0,0.0
Asus ZenFone 2 ZE551ML Ram 4Gb,Asus,,20990,0,Black,64,0.0,0.0
Asus ZenFone 2 ZE500CL,Asus,,12390,0,Black,,0.0,0.0
Asus ZenFone 2 ZE550ML Ram 2Gb,Asus,,13590,0,Black,16,0.0,0.0
Asus ZenFone Max ZC550KL,Asus,,13550,0,Black,16,0.0,0.0
Asus Zenfone 2 Laser ZE550KL,Asus,,12450,0,Black,16,0.0,0.0
Asus Zenfone 2 Laser ZE500KL,Asus,,11350,0,Black,16,0.0,0.0
Asus ZenFone Go ZC500TG 8Gb,Asus,,7390,0,Black,,0.0,0.0
Asus ZenFone 2 Laser ZE500KG 8Gb,Asus,,10990,0,Black,,0.0,0.0
Asus ZenFone Cok,Asus,,6950,0,Black,,0.0,0.0
Asus ZenFone Gook,Asus,,5190,0,Black,,0.0,0.0
Asus ZenFone Go ZB452KG,Asus,,4150,0,Black,,0.0,0.0
Asus ZenFone Zoom ZX551ML,Asus,,18550,0,Black,128,0.0,0.0
Asus ZenFone Zoom ZX551ML,Asus,,26990,0,Black,64,0.0,0.0
Asus ZenFone 2 ZE551ML Ram 4Gb,Asus,,15990,0,Black,16,0.0,0.0
Asus ZenFone Max ZC550KL,Asus,,13790,0,Black,32,0.0,0.0
Asus Zenfone Maxok ZB633KL 4,Asus,,0,0,Black,64,0.0,0.0
Asus Zenfone Maxok ZB633KL 3,Asus,,9990,0,Black,32,0.0,0.0
Asus ZenFone Max Pro M1 ZB602KL 4,Asus,,17315,0,Black,128,0.0,0.0
Asus ZenFone Max Pro M1 ZB602KL 4,Asus,,16489,0,Black,64,0.0,0.0
Asus ZenFone 5Z ZS620KL 8,Asus,,38990,0,Black,256,0.0,0.0
Asus ZenFone 4 ZE554KL 6Gb,Asus,,17150,0,Black,,0.0,0.0
Asus ZenFone 3s Max ZC521TL,Asus,,7990,2000,Black,32,0.0,0.0
Asus Zenfone G552KL,Asus,,6990,0,Black,,0.0,0.0
Asus ZenFone Max Pro M1 ZB602KL 3,Asus,,11986,3004,Black,32,0.0,0.0
Asus Zenfone Maxok ZB555KL 3,Asus,,10250,0,Black,32,0.0,0.0
Asus Zenfone Maxok ZB555KL,Asus,,8990,2000,Black,16,0.0,0.0
Asus Zenfone Live L1 ZA550KL 2,Asus,,7450,0,Black,16,0.0,0.0
Asus ZenFone 5 Lite ZC600KL 4,Asus,,15990,0,Black,64,0.0,0.0
Asus ZenFone Max Plusok ZB570TL,Asus,,11990,0,Black,,0.0,0.0
Asus ZenFone 4 Pro ZS551KL,Asus,,49990,0,Black,128,0.0,0.0
Asus ZenFone 4 Pro ZS551KL,Asus,,47990,0,Black,64,0.0,0.0
Asus ZenFone 4 Max ZC554KL Ram 3Gb,Asus,,12390,0,Black,32,0.0,0.0
Asus ZenFone 4 Max ZC520KL,Asus,,8790,5200,Black,16,0.0,0.0
Asus ZenFone 4 Pro ZS551KL,Asus,,0,0,Black,128,0.0,0.0
Asus ZenFone 3s Max ZC521TL,Asus,,0,0,Black,64,0.0,0.0
Asus ZenFone 3s Max ZC521TL,Asus,,0,0,Black,32,0.0,0.0
Asus ZenFone AR ZS571KL,Asus,,0,0,Black,64,0.0,0.0
Asus ZenFone 3 Zoom ZE553KL,Asus,,0,0,Black,128,0.0,0.0
Asus ZenFone 4 Selfie Pro ZD552KL 4 Gb,Asus,,22350,2640,Black,,0.0,0.0
Asus ZenFone 4 Selfie ZD553KL,Asus,,12890,7100,Black,64,0.0,0.0
Asus ZenFone 4 Pro ZS551KL,Asus,,0,0,Black,64,0.0,0.0
Asus ZenFone 4 ZE554KL 4 Gb,Asus,,13550,4440,Black,,0.0,0.0
Asus ZenFone Live ZB501KL,Asus,,8650,0,Black,32,0.0,0.0
Asus ZenFone 4 Max ZC554KL Ram 3Gb,Asus,,12390,0,Black,32,0.0,0.0
Asus ZenFone Live ZB553KL,Asus,,10790,2200,Black,16,0.0,0.0
Asus ZenFone 4 Max ZC520KL,Asus,,0,0,Black,32,0.0,0.0
Asus ZenFone 3 Zoom ZE553KL,Asus,,0,0,Black,64,0.0,0.0
Asus ZenFone AR ZS571KL,Asus,,0,0,Black,128,0.0,0.0
Asus ZenFone 4 Max ZC554KL Ram 2Gb,Asus,,10450,3540,Black,16,0.0,0.0
Asus ZenFone Go ZB500KG 8Gb,Asus,,4690,0,Black,,0.0,0.0
Asus ZenFone Go ZB500KL,Asus,,6990,0,Black,16,0.0,0.0
Asus Zenfone 3 ZE552KL,Asus,,17590,0,Black,64,0.0,0.0
Asus ZenFone Go ZB450KL 8Gb,Asus,,5150,0,Black,,0.0,0.0
Asus ZenFone 3 ZE520KL,Asus,,16890,0,Black,32,0.0,0.0
Asus ZenFone Selfie ZD551KL,Asus,,9990,0,Black,16,0.0,0.0
Asus ZenFone Go TV G550KL,Asus,,8850,0,Black,,0.0,0.0
Asus Zenfone 2 Laser ZE500KL,Asus,,9990,0,Black,32,0.0,0.0
Asus PadFone mini 4.3 + докстанция,Asus,,8990,0,Black,,0.0,0.0
Apple iPhone 7 A1660 Jet,Apple,,51990,9000,Black,128,0.0,0.0
Apple iPhone 7 Plus A1661 Jet,Apple,,59990,10000,Black,128,0.0,0.0
Apple iPhone 7 Plus A1784 Jet,Apple,,59990,10000,Black,128,0.0,0.0
Apple iPhone 7 A1778 Jet,Apple,,48750,12240,Black,128,0.0,0.0
Xiaomimi 5 3Gb Голубой,Xiaomimi,,5990,3000,Red,32,0.0,1.0
Xiaomimi Note 4X 3Gb золотой,Xiaomimi,,6990,0,Red,32,0.0,1.0
Xiaomi Redmi 4A 2Gb,Xiaomi,,4990,3000,Black,32,0.0,1.0
Xiaomi Mi6 4Gb,Xiaomi,,10990,11000,Black,64,0.0,1.0
ZTE Nubia Z11 Mini S,ZTE,,17550,0,Khaki,64,0.0,0.0
ZTE Nubia Z11 Mini S,ZTE,,9990,9000,Black,64,0.0,1.0
Nokia 3,Nokia,,7590,2400,Cooper,,0.0,0.0
Nokia 5,Nokia,,10490,2500,Copper,,0.0,0.0
Nokia 6,Nokia,,16250,1740,Copper,64,0.0,0.0
Nokia 7 4Gb,Nokia,,0,0,Black,64,0.0,1.0
Nokia 8,Nokia,,30850,6140,Matt Steel,64,1.0,0.0
Nokia 8,Nokia,,30850,6140,Matt Indigo,64,1.0,0.0
LG G4 H815P Leather,LG,,14990,0,Brown,,0.0,0.0
LG G4 H818P Leather,LG,,14155,1635,Brown,,0.0,0.0
LG G6 H870DS,LG,,24990,0,Platinum,64,0.0,0.0
LG G7 ThinQ 4Gb,LG,,33250,0,Aurora Black,64,0.0,0.0
LG V30+ H930DS,LG,,36979,0,Violet,,0.0,0.0
LG V30+ H930DS,LG,,36979,0,Raspberry Rose,,0.0,0.0
HTC U11,HTC,,31990,13000,Brilliant Black,128,0.0,0.0
HTC U11,HTC,,34990,10000,Ice White,128,0.0,0.0
HTC U11 Plus,HTC,,38790,0,Ceramic Black,128,0.0,0.0
HTC U11 Plus,HTC,,38990,0,Translucent Oil,128,0.0,0.0
Oppo F7,Oppo,,23990,0,Diamond Black,64,0.0,0.0
Sony Xperia XZ2,Sony,,23990,0,Rose,64,0.0,0.0
OnePlus 6 8,OnePlus,,34830,0,Mirror Black,256,0.0,0.0
OnePlus 6 8,OnePlus,,26990,12000,Midnight Black,256,0.0,0.0
OnePlus 6 8,OnePlus,,36990,3000,Midnight Black,256,0.0,0.0
OnePlus 6 8,OnePlus,,26490,7500,Silk White,128,0.0,0.0
OnePlus 6 8,OnePlus,,26490,7500,Mirror Black,128,0.0,0.0
OnePlus 6 8,OnePlus,,26490,7500,Midnight Black,128,0.0,0.0
OnePlus 6 8,OnePlus,,33990,0,Mirror Black,128,0.0,0.0
OnePlus 6 8,OnePlus,,33990,0,Midnight Black,128,0.0,0.0
OnePlus 6 6,OnePlus,,27250,4740,Mirror Black,64,0.0,0.0
OnePlus 6 6,OnePlus,,33590,0,Mirror Black,64,0.0,0.0
OnePlus 6 6,OnePlus,,0,0,Midnight Black,64,0.0,0.0
Amazfit Pace,Amazfit,,2990,5000,Black,,0.0,1.0
Asus ZenFone 4 ZE554KL 4 Gb,Asus,,9990,4300,Black,,0.0,1.0
LG G360,LG,,1990,1900,Titanium,,1.0,1.0
Tecno Camon X,Tecno,,0,0,Midnight Black,,0.0,1.0
Samsung Galaxy J1 Mini Prime SM-J106F DS,Samsung,2016,3990,1500,Black,,0.0,1.0
Samsung Galaxy A8 SM-A530F,Samsung,2018,14990,4500,Black,32,0.0,1.0
Meizu 16th 6,Meizu,,17990,0,Midnight Black,64,0.0,1.0
Xiaomi Redmi Note 4X 4Gb,Xiaomi,,7990,5000,Black,64,0.0,1.0
Xiaomi Mi6 6Gb,Xiaomi,,12990,11000,Black,64,0.0,1.0
Xiaomi Redmi 4 Pro 3Gb,Xiaomi,,5490,0,White,32,0.0,1.0
Xiaomi Redmi 4A 2Gb,Xiaomi,,4490,2500,Black,16,0.0,1.0
Lenovo A916 White,Lenovo,,2490,0,White ,,0.0,1.0
Meizu U20,Meizu,,6990,2860,White,32,0.0,1.0
Xiaomi Mi Band 2,Xiaomi,,690,600,Black,,0.0,1.0
Xiaomi Mi Band 3,Xiaomi,,1290,600,Black,,0.0,1.0
Xiaomi Mi Max 2,Xiaomi,,9990,6000,Black,64,0.0,1.0
Xiaomi Mi Note 3 4,Xiaomi,,12990,7000,Black,64,0.0,1.0
Xiaomi Mi5S,Xiaomi,,11990,7000,White,128,0.0,1.0
Xiaomi Mi8 6,Xiaomi,,22490,6500,Black,64,0.0,1.0
 Xiaomi Redmi Note 5 3Gb,,,7490,0,Black,32,0.0,1.0
Asus ZenFone 4 Max ZC520KL,Asus,,0,0,Rose,32,0.0,0.0
Asus ZenFone 4 Max ZC520KL,Asus,,0,0,Rose,16,0.0,0.0
Lenovo K6 Note,Lenovo,,12990,0,Gold,32,0.0,0.0
Lenovo Vibe Z2 Pro,Lenovo,,25990,0,Titanium,,0.0,0.0
Lenovo Vibe Z K910L,Lenovo,,19990,3000,Titanium,,0.0,0.0
Lenovo Sisley S90,Lenovo,,15990,0,Platinum,32,0.0,0.0
Lenovo Phab Plus PB1-770M,Lenovo,,17240,0,LTE,32,0.0,0.0
Lenovo S660,Lenovo,,9890,0,Titanium,,0.0,0.0
Lenovo S860,Lenovo,,13290,0,Titanium,,0.0,0.0
Lenovo A800 Black,Lenovo,,7090,0,Charcoal,,0.0,0.0
Alcatel OT385D Carbon,Alcatel,,1190,0,Black,,0.0,0.0
Alcatel One Touch Pop Up 6044D White,Alcatel,,8150,0,White ,,0.0,0.0
Alcatel 1054D Pure White,Alcatel,,945,0,White ,,0.0,0.0
Nokia 5,Nokia,,6490,3500,Copper,16,0.0,0.0
Nokia 6,Nokia,,12350,0,Copper,32,0.0,0.0
Nokia 5.1,Nokia,,7990,0,Cooper,16,0.0,0.0
Nokia 5.1,Nokia,,0,0,Cooper,32,0.0,0.0
Nokia 3.1 Plus,Nokia,,9490,0,Indigo,32,0.0,0.0
Nokia 8,Nokia,,34590,10400,Matt Steel,,1.0,0.0
Nokia 8,Nokia,,37990,7000,Matt Indigo,,1.0,0.0
Nokia 8 Glossy,Nokia,,37990,7000,Indigo,,1.0,0.0
Nokia 2,Nokia,,6250,0,Copper,,1.0,0.0
Nokia 3,Nokia,,7350,2640,Copper,,1.0,0.0
Sony Xperia XZ2,Sony,,33490,0,Rose,,0.0,0.0
Sony Xperia XZ F8331,Sony,,31990,0,Platinum,,0.0,0.0
Sony Xperia XZ Dual F8332,Sony,,32495,0,Platinum,,0.0,0.0
Sony Xperia Z5 Compact,Sony,,26490,13500,Coral,,0.0,0.0
Sony Xperia C4 Dual,Sony,,18781,3209,Mint,,0.0,0.0
Sony Xperia M4 Aquaok,Sony,,16999,991,Coral,,0.0,0.0
Sony Xperia M4 Aqua Dualok,Sony,,0,0,Coral,,0.0,0.0
Sony Xperia C4,Sony,,17437,4553,Mint,,0.0,0.0
Sony Xperia Z3+ok,Sony,,34650,0,Copper,,0.0,0.0
Sony Xperia C5 Ultra Dual E5533,Sony,,21990,1000,Mint,,0.0,0.0
Sony Xperia M4 Aqua Dualok 3G,Sony,,18990,0,Coral,,0.0,0.0
Sony Xperia Z3+ Dual E6533,Sony,,34650,0,Copper,,0.0,0.0
Sony Xperia C3 Dual D2502,Sony,,14290,1700,Mint,,0.0,0.0
Sony Xperia E3 D2203,Sony,,9490,1500,Cooper,,0.0,0.0
Sony Xperia C3 D2533,Sony,,14490,1500,Mint,,0.0,0.0
Sony Xperia M2 Aqua D2403,Sony,,13190,2800,Copper,,0.0,0.0
Sony Xperia Z3 D6603,Sony,,29990,0,Cooper,,0.0,0.0
Sony Xperia Z3 Dual D6633,Sony,,30490,0,Cooper,,0.0,0.0
LG G6,LG,,0,0,Platinum,32,0.0,0.0
LG Q6a M700,LG,,10390,4600,Platinum,,0.0,0.0
LG Q7+,LG,,0,0,Aurora Black,,0.0,0.0
LG Q7+ Lavender,LG,,0,0,Violet,,0.0,0.0
LG Q7 Lavender,LG,,0,0,Violet,,0.0,0.0
LG Q7,LG,,14950,5040,Aurora Black,,0.0,0.0
LG G7 ThinQ,LG,,0,0,Raspberry Rose,64,0.0,0.0
LG G7 ThinQ,LG,,32990,13000,Aurora Black,64,0.0,0.0
LG V30+,LG,,36490,0,Raspberry Rose,,0.0,0.0
LG Q6 M700AN,LG,,14790,0,Violet,,0.0,0.0
LG G6 H870,LG,,24990,11000,Violet,64,0.0,0.0
LG V30 Lavender,LG,,0,0,Violet,,0.0,0.0
LG V30,LG,,0,0,Aurora Black,,0.0,0.0
LG G360,LG,,4050,940,Titanium,,1.0,0.0
LG V30+,LG,,47990,0,Violet,,0.0,0.0
LG Nexus 5X H791,LG,,29990,0,Mint,16,0.0,0.0
LG Ray X190 Titan,LG,,10680,0,Black,,0.0,0.0
LG X cam K580DS Titan,LG,,17445,0,Silver,,0.0,0.0
LG Leon H340 Titan,LG,,7990,0,Black,,0.0,0.0
LG K5 X220ds Titan,LG,,5790,0,Black,,0.0,0.0
LG G5 SE H845,LG,,33790,0,Titan,,0.0,0.0
LG X Style LGK200DS Titan,LG,,8980,3010,Black,,0.0,0.0
LG K10 M250,LG,2017,9750,3240,Titan,,0.0,0.0
LG G6 H870,LG,,24990,11000,Platinum,64,0.0,0.0
LG K7 X230,LG,2017,5770,2220,Brown,,0.0,0.0
LG K7 X230,LG,2017,5770,2220,Titan,,0.0,0.0
LG Stylus 3 M400,LG,,12589,3401,Titan,,0.0,0.0
LG Q6a M700,LG,,10390,4600,Black Gold,,0.0,0.0
LG Aka H788N Blue,LG,,14190,0,Black,,0.0,0.0
LG G4 Stylus H540F,LG,,10989,0,Titan,,0.0,0.0
LG Leon H324 Titan,LG,,5990,1500,Black,,0.0,0.0
LG G4 H818P,LG,,0,0,Titan,,0.0,0.0
LG G4c H522Y,LG,,7580,1410,Black White,,0.0,0.0
LG G3 D855,LG,,23290,0,Titanium,16,0.0,0.0
LG G3 s D724,LG,,7150,0,Titan,,0.0,0.0
LG G3 s D722,LG,,12630,0,Titan,,0.0,0.0
LG G3 Dual D856,LG,,27490,0,Titan,32,0.0,0.0
LG G3 Dual D856,LG,,29990,0,Titan,16,0.0,0.0
LG G2 D802,LG,,17990,0,White,16,0.0,0.0
Lg A258,Lg,,2290,0,Violet,,0.0,0.0
LG T375Titan,LG,,2420,0,White ,,0.0,0.0
LG GT540 Optimus,LG,,6850,440,White Pearl,,0.0,0.0
Lg A258,Lg,,2290,0,Titanium,,0.0,0.0
HTC Desire 10 Pro Polar White,HTC,,0,0,White ,,0.0,0.0
HTC U11,HTC,,32690,10300,Brilliant Black,64,0.0,0.0
HTC U11 Plus,HTC,,42990,0,Ceramic Black,64,0.0,0.0
HTC U12 Plus,HTC,,0,0,Ceramic Black,,0.0,0.0
HTC Desire 626GBirch,HTC,,6190,0,White ,,1.0,0.0
HTC Desire 326GBirch,HTC,,6450,1540,White ,,1.0,0.0
HTC One E9 Plus Delicate,HTC,,24465,9525,Rose,,1.0,0.0
HTC U Ultra,HTC,,28150,11840,Ice White,64,0.0,0.0
HTC U Play,HTC,,14990,0,Ice White,32,0.0,0.0
HTC U Play,HTC,,14590,5400,Brilliant Black,32,0.0,0.0
HTC U Ultra,HTC,,30990,2000,Brilliant Black,128,0.0,0.0
HTC One A9,HTC,,0,0,Cast Iron,,0.0,0.0
HTC One A9s,HTC,,13790,0,Cast Iron,32,0.0,0.0
HTC Desire 526G Stealth,HTC,,5385,0,Black,,1.0,0.0
HTC Desire 10 Pro Stone,HTC,,0,0,Black,,0.0,0.0
HTC Desire 628 Cobalt White,HTC,,10490,0,White ,,0.0,0.0
HTC Desire 630 Sprinkle White,HTC,,7550,5440,White ,,1.0,0.0
HTC Desire 630 Golden,HTC,,8485,4505,Graphite,,1.0,0.0
HTC Desire 628 Cobalt White,HTC,,7990,3000,White ,,1.0,0.0
HTC Desire 320 4Gb Vanilla White,HTC,,6340,5650,White ,,0.0,0.0
HTC Desire 526G Matte Gloss,HTC,,5570,4420,Black,,1.0,0.0
HTC Desire 700,HTC,,12780,0,Brown,,0.0,0.0
HTC 10 Evo,HTC,,29990,0,Gunmetal,64,0.0,0.0
HTC Windows Phone 8X Black,HTC,,12650,3240,Graphite,,0.0,0.0
Apple iPhone XR,Apple,,0,0,Coral,256,0.0,0.0
Fly FS512 Nimbus 10 Champagne,Fly,,3890,1100,Gold,,0.0,0.0
Fly FS553 Cirrus 9 Champagne,Fly,,5350,0,Gold,,0.0,0.0
Fly FS459 Nimbus 16 Champagne,Fly,,3179,0,Gold,,0.0,0.0
Fly FF246,Fly,,1230,0,Orange,,0.0,0.0
Fly IQ255 Pride,Fly,,4225,1165,Titanium,,0.0,0.0
Fly IQ230,Fly,,2890,0,Titanium,,0.0,0.0
Fly DS108,Fly,,990,0,Orange,,0.0,0.0
Fly DS103,Fly,,690,0,Orange,,0.0,0.0
Fly E200,Fly,,1840,0,Orange,,0.0,0.0
Fly DS169,Fly,,1740,0,Orange,,0.0,0.0
Fly G1 Black-Silver,Fly,,2590,0,Silver,,0.0,0.0
Fly E145,Fly,,3320,470,Orange,,0.0,0.0
Fly IQ280en,Fly,,6950,0,Black Gold,,0.0,0.0
Fly DS111,Fly,,990,0,Orange,,0.0,0.0
Fly MC180 Desire Swarovski,Fly,,3590,0,Black,,0.0,0.0
Fly IQ256 Vogue,Fly,,3735,0,Black,,0.0,0.0
Fly E185,Fly,,2470,0,Brown,,0.0,0.0
Philips S386,Philips,,6805,1185,Navy,,0.0,0.0
Philips Xenium E331,Philips,,4984,6,Brown,,0.0,0.0
Philips I966,Philips,,0,0,Aurora Black,,0.0,0.0
Philips Xenium V526,Philips,,6549,1341,Navy,,0.0,0.0
Philips Xenium W536Blue,Philips,,5450,0,White ,,0.0,0.0
ZTE Blade V9 Vita 3,ZTE,,6650,0,Mint,32,0.0,0.0
OnePlus 3T,OnePlus,,27490,0,Midnight Black,128,0.0,0.0
OnePlus 3T,OnePlus,,24290,0,Graphite,64,0.0,0.0
OnePlus 5,OnePlus,,36990,3000,Midnight Black,128,0.0,0.0
OnePlus 5T,OnePlus,,27250,0,Midnight black,128,0.0,0.0
OnePlus 5,OnePlus,,35250,4740,Midnight Black,64,0.0,0.0
OnePlus 5T,OnePlus,,24990,7000,Midnight black,64,0.0,0.0
OnePlus 6T 6,OnePlus,,28650,6340,Mirror Black,128,0.0,0.0
OnePlus 6T 8,OnePlus,,28490,0,Mirror Black,128,0.0,0.0
OnePlus 6T 8,OnePlus,,34990,0,Midnight Black,256,0.0,0.0
Samsung Galaxy S9 Plus,Samsung,,48750,0,Burgundy,64,0.0,0.0
Samsung Galaxy S9,Samsung,,43990,6000,Titan,64,0.0,0.0
Samsung Galaxy S9 Plus,Samsung,,48750,0,Titan,64,0.0,0.0
Samsung Galaxy S9 Plus,Samsung,,74990,0,Titan,256,0.0,0.0
Samsung Galaxy S8,Samsung,,31990,6360,Royal Ruby,64,0.0,0.0
Samsung Galaxy S9,Samsung,,0,0,Titan,128,0.0,0.0
Samsung Galaxy S9 Plus,Samsung,,0,0,Titan,128,0.0,0.0
Samsung Galaxy A8 Plus,Samsung,2018,37990,0,Mystic Amethyst,64,0.0,0.0
Samsung Galaxy S8 Plus,Samsung,,35990,0,Mystic Amethyst,64,0.0,0.0
Samsung Galaxy A8,Samsung,2018,34990,0,Mystic Amethyst,64,0.0,0.0
Samsung Galaxy A8 Plus SM-A730F,Samsung,2018,32990,0,Mystic Amethyst,32,0.0,0.0
Samsung Galaxy A8 SM-A530F,Samsung,2018,21990,0,Mystic Amethyst,32,0.0,0.0
Samsung Galaxy S8,Samsung,,31990,6360,Mystic Amethyst,64,0.0,0.0
Samsung Galaxy A5 SM-A510 Rose,Samsung,2016,15480,7510,Gold,,0.0,0.0
Samsung Galaxy E5 SM-E500HD,Samsung,,15790,4200,Brown,,0.0,0.0
Samsung Galaxy S4 GT-I9505,Samsung,,20990,6000,Brown,16,0.0,0.0
Samsung Galaxy S5,Samsung,,0,0,Crystal Edition,16,0.0,0.0
Samsung Galaxy S III mini Value Edition I8200 8Gb,Samsung,,8990,0,Brown,,0.0,0.0
Samsung Galaxy S4 i9500,Samsung,,20990,0,Brown,16,0.0,0.0
Samsung I8190 Galaxy S III mini 8Gb,Samsung,,6190,1800,Brown,,0.0,0.0
Samsung Galaxy S4 mini Duos GT-I9192,Samsung,,14990,0,Brown,,0.0,0.0
Samsung Galaxy S4 mini GT-I9190,Samsung,,13990,0,Brown,,0.0,0.0
Samsung N7100 Galaxy Note II,Samsung,,15990,6000,Brown,16,0.0,0.0
Samsung N7100 Galaxy Note II,Samsung,,15990,0,Ruby Wine,16,0.0,0.0
Samsung S5830 Galaxy Ace White La Fleur,Samsung,,4590,5900,White LaFleur,,0.0,0.0
Samsung E1150 Espresso,Samsung,,1350,0,Brown,,0.0,0.0
Huawei Mate 20 6,Huawei,,30990,0,Twilight,128,0.0,0.0
Huawei P20 Pro,Huawei,,33490,0,Twilight,,0.0,0.0
Huawei Honor 10 4,Huawei,,0,0,Twilight,64,0.0,0.0
Huawei Mate 10 Pro 6Gb,Huawei,,0,0,Mocha Brown,128,1.0,0.0
Huawei Mate 9,Huawei,,0,0,Brown,,0.0,0.0
Huawei Mate 9,Huawei,,0,0,Brown,32,1.0,0.0
Huawei Ascend Y541,Huawei,,5420,570,Black White,,0.0,0.0
Huawei Ascend P7,Huawei,,19990,0,Black,,0.0,0.0
Meizu 16X 6,Meizu,,24990,0,Midnight Black,128,0.0,0.0
Meizu V8 3,Meizu,,7450,0,Black,32,0.0,0.0
Meizu 16th 6,Meizu,,28490,7500,Midnight Black,64,0.0,0.0
Meizu 16th 6,Meizu,,35990,0,Moonlight White,64,0.0,0.0
Meizu 16th 8,Meizu,,0,0,Moonlight White,128,0.0,0.0
Meizu 16th 8,Meizu,,0,0,Midnight Black,128,0.0,0.0
Meizu Pro 7 Plus,Meizu,,24690,0,Space Black,64,0.0,0.0
Meizu Pro 7 Plus,Meizu,,38990,7000,Space Black,128,0.0,0.0
Meizu MX2,Meizu,,10790,0,Black White,16,0.0,0.0
Meizu MX3,Meizu,,12990,0,Black White,16,0.0,0.0
Meizu MX3,Meizu,,12950,0,Black White,32,0.0,0.0
Meizu Pro 7 Plus M793H,Meizu,,32550,17440,Black,128,0.0,0.0
Meizu Pro 7 Plus M793H,Meizu,,32550,17440,Space Black,128,0.0,0.0
Meizu M6 M711H,Meizu,,8990,0,Black,32,0.0,0.0
